record;date;QLANG;Q1;PROV;PROV2;QAB;QBC;QON;Q0QC;Q0QCA;Q0QCB;Q0QCC;Q0QCD;Q0QCE;Q0QCF;Q0QCG;REGIO;FSA;POSTAL6;age;sexe;SCOL;FOYr1;FOYr2;FOYr3;FOYr4;LANGU;Q2r1;Q2r2;Q2r3;Q2r4;Q3r1;Q3r2;Q3r3;Q3r4;Q3r5;Q4;Q5r1;Q5r2;Q5r3;Q5r4;Q5r5;Q5r96;Q6r1;Q6r2;Q6r3;Q6r4;Q6r5;Q6r6;Q6r7;Q7;Q8r1;Q8r2;Q8r3;Q8r4;Q8r5;Q8r6;Q8r7;Q9r2;Q9r3;Q9r4;Q10Ar1;Q10Ar2;Q10Ar3;Q10Ar4;Q10Ar5;Q10Ar6;Q10Ar7;Q10Ar8;Q10Ar9;Q10Ar10;Q10Ar11;Q10Ar12;Q10Ar13;Q10Ar14;Q10Ar15;Q10Ar16;Q10Ar17;Q10Ar18;Q10Ar19;Q10Ar20;Q10Ar96;Q10Br1;Q10Br2;Q10Br3;Q10Br4;Q10Br5;Q10Br6;Q10Br7;Q10Br8;Q10Br9;Q10Br96;Q10Br97;Q11r1;Q11r2;Q11r3;Q11r4;Q11r5;Q11r6;Q11r7;Q11r8;Q11r9;Q11r10;Q11r11;Q11r12;Q11r97;Q12A2;Q12A3;Q12B2;Q12B3;Q12C2;Q12C3;Q13r1;Q13r2;Q13r3;Q13r4;Q14;Q15;Q16r1;Q16r2;Q16r3;Q16r4;Q16r5;Q16r6;Q16r7;Q17r1;Q17r2;Q17r3;Q17r4;Q17B;Q17C;Q17D;Q18r1;Q18r2;Q18r3;Q18r4;Q18r5;BORN;REVEN;POL;EMPLO;ETAT;PROP;PROP2;COL;COMMENTAIRE;Pond
1334;2022-02-15;1;5;5;4;;;52;;;;;;;;;;N2H;N2H3N8;6;1;3;0;0;0;3;2;5;2;2;5;0;0;0;1;0;2;0;0;0;4;0;0;;;;;;;;4;4;4;4;4;4;4;4;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;1;1,80;2,60;8,60;9,80;7,90;6,20;4;2;1;3;2;2;2;4;3;3;4;3;2;4;3;3;3;2;;;2;1;5;2;5;1;9;3;6;5;1;2;3;;1,25077
1335;2022-02-15;2;5;6;5;;;;5;;;;;;;;3;J2J;J2J1S1;6;1;4;0;0;0;0;1;5;5;1;1;1;0;0;0;0;2;0;0;0;4;0;0;;;;;;;;6;4;4;4;4;4;4;4;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;;;;;;;;;;;;0;0;0;0;0;1;1;0;1;0;0;0;0;2,40;2,80;9,50;9,20;6,00;6,00;4;1;2;3;2;2;3;4;4;4;4;3;4;4;4;3;2;1;;;2;4;4;2;4;1;1;4;6;5;4;2;3;;1,18842
1336;2022-02-15;1;5;3;3;;;;;;;;;;;;;S4V;S4V0P7;6;2;3;0;0;0;1;2;5;3;2;5;1;0;0;0;0;2;0;0;0;4;0;0;;;;;;;;5;2;3;2;2;3;5;5;2;3;3;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;1,70;0,90;6,50;6,90;4,30;4,50;4;1;2;3;2;2;4;4;2;2;2;3;3;4;4;3;3;2;;;2;4;3;3;4;1;10;4;6;3;1;1;2;;0,95663
1337;2022-02-15;1;3;5;4;;;50;;;;;;;;;;N3T;N3T5M1;3;1;3;0;0;0;5;2;4;1;1;1;1;0;0;0;0;5;0;0;0;4;0;0;;;;;;;;5;4;2;2;2;2;2;2;3;3;3;;;;;;;;;;;;;;;;;;;;;;0;1;0;0;0;0;1;1;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;3,40;3,80;11,30;11,30;7,50;7,80;4;2;1;3;2;2;4;3;3;4;5;3;2;4;4;4;3;4;;6;2;2;4;2;4;1;3;3;1;1;1;3;4;;1,57725
1338;2022-02-15;2;3;6;5;;;;15;;96;;;;;;3;J8H;J8H2A9;4;2;1;0;0;0;2;1;5;5;99;5;0;0;0;0;1;2;0;0;3;0;0;0;3;2;4;4;2;3;4;5;3;4;2;2;2;3;3;3;2;3;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;4,00;999,00;12,00;999,00;8,00;999,00;3;1;2;4;2;1;3;3;3;3;3;3;3;3;3;3;4;2;;;2;3;4;4;4;1;98;4;96;2;2;2;4;;0,68796
1339;2022-02-15;1;5;5;4;;;50;;;;;;;;;;L2H;L2H0M4;6;1;2;0;0;0;3;2;5;3;2;1;1;0;0;0;0;2;1;0;0;0;0;0;2;2;2;2;2;2;2;6;4;4;4;3;3;4;4;4;3;4;;;;;;;;;;;;;;;;;;;;;;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;4,00;999,00;12,00;999,00;8,00;999,00;1;2;3;4;4;4;1;3;3;3;2;2;2;4;3;4;3;1;;;2;2;4;2;4;2;10;4;6;3;2;1;4;Difficult survey to answer. What you would like to do, compared to what you actually can do is to dependent on government, manufacturers, and retailers. All which talk big but do little action. We recycle in our house, provide our own bags for our groceries and now have the mesh bags to start getting bulk fruits and vegetables, but I look at my neighbourhood and a lot of people do not Even recycle properly.;1,25077
1341;2022-02-15;1;5;2;2;63;;;;;;;;;;;;T8S;T8S1N8;5;1;5;0;0;0;2;2;5;2;2;1;1;0;0;1;0;2;0;2;0;0;0;0;4;1;1;1;1;1;1;2;5;1;1;1;1;1;1;3;3;3;;;;;;;;;;;;;;;;;;;;;;0;1;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;1,30;1,30;6,10;6,00;5,50;5,50;3;2;1;4;1;1;3;5;5;3;3;3;2;4;5;1;1;2;;;1;1;5;1;5;1;98;4;96;3;1;1;4;;0,51845
1342;2022-02-15;1;5;5;4;;;52;;;;;;;;;;N1E;N1E6V3;6;2;5;0;0;0;0;2;5;5;2;5;1;0;0;0;0;2;0;0;0;4;0;0;;;;;;;;6;4;3;2;3;2;4;2;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;;;;;;;;;;;;1;0;0;1;0;0;0;1;0;0;0;0;0;4,00;4,00;0,00;0,00;3,30;3,30;4;3;2;1;2;1;1;2;2;4;3;4;4;4;4;5;2;2;;;2;4;5;1;5;1;5;2;2;4;2;1;3;;0,61294
1344;2022-02-15;1;5;5;4;;;59;;;;;;;;;;L0E;L0E1E0;6;2;4;0;0;0;3;2;6;1;1;6;1;0;0;0;1;2;0;0;0;0;5;0;;;;;;;;5;3;5;5;5;5;5;5;5;5;3;;;;;;;;;;;;;;;;;;;;;;0;1;0;0;0;1;1;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;3,00;3,00;10,00;9,90;6,00;6,00;4;1;2;3;1;2;3;5;1;5;2;4;4;5;4;4;3;3;5;;1;4;5;1;5;1;3;7;6;3;1;1;4;;1,82015
1345;2022-02-15;1;4;5;4;;;50;;;;;;;;;;L8T;;6;1;5;0;0;0;1;2;4;4;2;3;1;0;0;0;0;2;0;0;0;4;0;0;;;;;;;;5;4;3;2;2;2;2;2;4;2;4;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;999,00;999,00;12,00;12,00;8,00;8,00;1;2;4;3;2;2;3;3;4;3;3;3;3;5;4;2;4;3;3;;2;1;4;1;4;1;10;3;6;3;1;1;2;;0,45452
1346;2022-02-15;1;4;5;4;;;53;;;;;;;;;;N5W;N5W1L5;5;1;4;0;0;0;3;2;6;5;2;2;1;0;0;0;0;3;0;2;0;0;0;0;4;2;1;2;2;3;2;5;4;2;2;2;2;2;1;2;1;2;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;1;0;0;1;0;0;1;0;0;0;0;0;0;0,00;0,10;999,00;999,00;999,00;999,00;4;2;3;1;2;4;1;1;1;4;2;5;5;5;5;3;4;1;;;2;1;2;2;4;1;11;4;1;3;1;1;2;;1,47192
1347;2022-02-15;1;4;5;4;;;56;;;;;;;;;;P7K;P7K0M2;4;1;5;0;0;1;1;2;5;1;1;1;1;0;0;0;0;3;1;0;0;0;0;0;5;2;1;1;1;1;1;1;5;1;2;1;1;1;1;4;4;4;;;;;;;;;;;;;;;;;;;;;;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;2,50;2,50;7,90;7,90;5,80;5,80;4;1;2;3;2;2;2;2;2;4;4;3;4;4;4;3;3;1;;;2;2;4;2;4;1;12;4;1;3;1;1;3;;0,52645
1348;2022-02-15;1;5;5;4;;;59;;;;;;;;;;L3T;L3T7W5;3;2;5;0;0;0;1;2;5;1;5;6;1;0;0;0;0;2;0;0;0;4;0;0;;;;;;;;5;4;3;2;2;2;2;1;1;1;1;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;0;1;1;0;0;0;0;0;1;0;0;0;0;2,90;1,80;8,60;7,30;6,00;4,70;1;2;3;4;2;2;3;4;4;3;2;3;3;4;4;3;2;2;;;2;3;4;2;4;2;4;4;1;1;2;1;1;Government should use tax payer money to do what they need to do to curb pollution;0,72669
1349;2022-02-15;2;4;6;5;;;;15;;96;;;;;;3;J0V;J0V1J0;6;1;4;1;0;0;0;1;5;1;99;5;0;0;0;1;0;2;0;0;0;0;5;0;;;;;;;;5;4;3;1;2;3;3;1;2;1;1;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;1;1;0;1;0;0;0;0;0;0;0;0;0;0,40;0,20;7,00;0,00;0,00;0,00;3;1;2;4;4;3;1;1;1;1;1;2;2;3;3;4;4;2;;;5;3;3;3;3;1;3;4;6;1;4;2;4;Ordures récupérables ou déchets, ça va à la même place. Voir l'émission ENQUÈTES de les semaines passées. On expédie des ordures ailleurs par bateau porte conteneurs (pollution)  Pour les livrer dans un autre pays et les faire trier?? Vous êtes gravement malades pour appuyer ces mesures..  Ps: si je vous donne mes déchets, acceptez-vous de les trier chez vous? Pas chez le voisin, CHEZ VOUS. Quest-ce que vous faites avec?  Phénomène de  pas dans ma cour ... Typiquement WOKE comme ;1,34742
1351;2022-02-15;1;4;5;4;;;59;;;;;;;;;;M4Y;M4Y3A8;2;3;5;0;0;0;1;1;5;1;1;3;1;0;0;1;0;2;0;0;0;0;5;0;;;;;;;;1;3;5;2;2;2;4;4;4;1;3;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;2,50;2,50;5,40;3,50;5,30;5,20;2;1;4;3;1;1;3;2;2;4;5;5;4;4;4;5;5;3;2;;2;3;1;1;5;2;1;1;3;1;2;2;1;;0,26353
1353;2022-02-15;2;5;6;5;;;;16;;;96;;;;;3;J3Y;J3Y8V9;4;2;5;0;0;0;1;1;5;2;1;2;1;0;0;0;0;3;0;0;0;0;0;96;;;;;;;;5;5;3;3;5;1;5;5;5;5;3;;;;;;;;;;;;;;;;;;;;;;1;1;0;0;0;1;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;2,00;999,00;8,00;8,90;8,00;999,00;4;1;2;3;2;1;3;4;4;4;3;4;3;4;3;3;3;1;;;3;2;4;4;4;1;98;5;96;1;1;1;2;;0,31894
1354;2022-02-15;2;5;6;5;;;;16;;;96;;;;;3;J3P;J3P3T4;5;2;3;0;0;0;2;1;5;2;2;3;1;0;0;0;0;2;0;0;0;4;0;0;;;;;;;;4;5;3;2;3;2;4;4;4;4;3;;;;;;;;;;;;;;;;;;;;;;1;1;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;2,80;2,80;10,00;10,00;6,00;6,00;3;4;1;2;1;1;3;4;4;3;4;5;4;5;5;3;3;4;;3;3;4;4;2;4;1;3;5;6;1;1;1;4;;1,15313
1355;2022-02-15;1;5;5;4;;;59;;;;;;;;;;L5N;L5N1T6;3;2;5;0;2;0;1;2;5;1;1;5;1;0;0;0;0;2;1;0;0;0;0;0;1;1;2;1;1;1;1;5;2;1;5;2;2;2;2;4;4;4;;;;;;;;;;;;;;;;;;;;;;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2,00;2,50;6,00;24,00;4,00;6,00;4;2;1;3;2;2;4;4;4;4;4;3;3;4;3;2;2;1;;;2;2;3;2;4;1;9;3;1;3;1;1;1;;0,82391
1356;2022-02-16;2;4;6;5;;;;6;;;;;;;;1;H1K;H1K2Z3;5;1;2;0;0;0;1;1;5;1;1;5;1;0;0;0;0;1;0;0;0;0;5;0;;;;;;;;5;5;5;5;5;1;5;4;4;3;4;;;;;;;;;;;;;;;;;;;;;;0;1;0;1;0;0;1;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;4,00;4,00;8,70;7,80;6,00;6,00;2;3;4;1;1;1;4;5;5;4;4;5;5;5;4;3;2;2;;;2;2;4;1;4;1;9;3;1;2;2;2;1;;1,12117
1357;2022-02-15;2;4;6;5;;;;4;;;;;;;;3;G0Z;G0Z1H0;5;1;3;0;0;0;2;1;4;2;2;2;1;0;0;0;0;3;0;2;0;0;0;0;2;3;3;3;4;3;2;5;4;4;5;5;3;3;3;3;3;3;;;;;;;;;;;;;;;;;;;;;;0;1;0;0;1;1;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;1,50;2,00;12,00;8,00;5,20;5,30;4;1;2;3;2;2;2;3;2;2;2;3;2;5;5;3;2;1;;;3;4;4;3;4;1;5;5;2;3;1;1;4;;0,97208
1358;2022-02-15;1;3;5;4;;;52;;;;;;;;;;L0L;L0L2L0;6;1;5;0;0;0;1;2;5;1;2;1;1;0;0;0;0;3;0;0;0;4;0;0;;;;;;;;4;2;4;1;4;1;3;4;2;2;3;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;1,80;2,20;8,90;10,00;5,00;5,00;2;4;3;1;2;4;1;2;2;3;4;2;3;4;4;3;2;2;;;2;4;4;2;4;1;6;3;6;3;1;1;4;"We keep hearing of the recycling problems with electronics, ie; non-standard plugs leading to each manufacturer having their own recharging plugs. Battery standards, and so much more. People don't cook many meals at home anymore and perhaps we should be looking at extra charges for those restaurant take-out containers or a discount when you bring your own.  There are many things we need to look at before having our groceries being tampered with.";0,45452
1359;2022-02-15;1;5;5;4;;;59;;;;;;;;;;M3N;M3N2V1;6;1;4;0;0;0;3;2;5;3;2;5;1;0;1;1;0;3;1;0;0;0;0;0;5;3;5;1;1;1;1;5;5;5;5;3;2;1;1;5;5;5;;;;;;;;;;;;;;;;;;;;;;1;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;2,80;3,10;10,60;11,10;6,50;7,10;4;2;1;3;2;2;4;5;5;4;5;4;5;5;5;1;4;3;1;;1;1;5;1;5;1;5;2;6;3;2;1;1;I've noticed that some manufacturers put their product in containers that are sized to imply you are getting more than you really are. If I get caught in this deceptive practice, I feel I have been conned and I am angry. I never buy that product again. This deceptive marketing practice should be outlawed with stiff fines for violators. To me, this is a blatant misuse of resources. I understand packaging to keep consumers safe and prevent theft. There is NO room for packaging  meant to deceive consumers.;1,34972
1360;2022-02-15;1;5;8;6;;;;;;;;;;;;;B0H;B0H1X0;4;2;4;0;0;0;1;2;5;3;2;99;1;0;0;0;0;3;1;0;0;0;0;0;4;3;4;5;4;4;4;3;4;4;3;4;4;3;4;4;5;5;;;;;;;;;;;;;;;;;;;;;;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;999,00;999,00;5,30;5,70;3,70;3,70;3;1;2;4;1;1;3;3;4;4;3;4;4;5;5;5;5;1;;;3;3;5;4;4;1;3;4;1;3;1;1;4;;1,22962
1361;2022-02-15;2;5;6;5;;;;3;;;;1;;6;;2;G2A;G2A2Z4;5;1;6;0;0;0;0;1;5;1;1;1;1;0;0;0;0;2;0;0;0;4;0;0;;;;;;;;5;4;4;2;2;2;2;2;3;3;3;;;;;;;;;;;;;;;;;;;;;;0;1;0;0;0;1;1;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;3,00;3,00;10,00;10,00;6,00;6,00;1;3;4;2;2;2;5;4;4;3;3;3;4;4;4;3;2;2;;;2;1;4;1;4;1;3;5;6;5;1;1;2;Non;0,65750
1362;2022-02-15;2;5;6;5;;;;5;;;;;;;;3;J2L;J2L3J2;6;1;5;0;0;0;1;1;5;1;2;1;1;0;0;0;0;2;0;0;0;4;0;0;;;;;;;;7;4;3;2;2;1;3;3;3;1;3;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;3,00;4,00;11,00;12,00;6,90;8,00;4;2;1;3;2;2;3;4;2;3;5;3;5;4;3;1;1;2;;;2;3;4;1;4;1;10;4;6;3;1;1;4;Plus de détails dans certaines catégorie. Ex.: est-ce que le vrac des condiments seraient les même que les marques représentées ie. Moutarde de marque vs moutarde san;0,55095
1363;2022-02-15;1;5;5;4;;;59;;;;;;;;;;M9M;M9M1R2;5;2;4;0;0;0;1;2;5;99;99;1;1;0;0;0;0;2;0;2;0;0;0;0;5;1;1;1;1;1;1;2;5;1;1;1;1;1;1;6;3;2;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;0;3,00;3,00;12,00;12,00;8,00;8,00;4;3;1;2;2;3;2;4;1;3;2;2;1;4;4;2;2;4;;5;1;4;4;2;4;1;4;6;96;2;1;1;1;;1,59846
1364;2022-02-15;1;5;5;4;;;55;;;;;;;;;;P0H;P0H1B0;4;2;2;0;0;0;3;2;4;1;2;1;1;0;0;0;0;2;0;0;0;0;5;0;;;;;;;;5;4;1;1;2;4;4;4;2;1;2;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;;;;;;;;;;;;0;0;0;0;0;1;1;0;0;1;0;0;0;2,50;0,20;10,00;9,00;5,00;4,40;4;2;1;3;2;1;1;3;1;4;3;3;3;5;5;3;1;2;;;3;5;3;2;5;1;7;4;2;3;1;1;4;I really enjoyed filling out this survey;1,01987
1365;2022-02-16;1;3;5;4;;;53;;;;;;;;;;N6E;N6E2X6;4;1;4;0;0;0;0;1;4;1;99;3;0;1;0;0;1;2;1;0;3;0;0;0;3;4;4;4;4;4;4;3;4;4;5;5;5;3;4;3;3;3;;;;;;;;;;;;;;;;;;;;;;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;5,50;4,00;12,00;7,00;15,70;8,00;4;2;1;3;2;3;3;3;3;3;3;3;3;4;4;3;3;2;;;3;3;4;3;4;1;3;4;6;5;2;1;2;;0,69697
1367;2022-02-15;2;5;6;5;;;;16;;;96;;;;;3;J2G;J2G9M7;5;1;5;0;0;0;0;1;6;2;1;1;1;0;0;0;0;2;0;0;0;4;0;0;;;;;;;;6;4;1;1;1;1;2;2;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;;;;;;;;;;;;0;0;0;0;0;0;1;0;0;1;0;1;0;0,00;0,00;0,00;8,00;0,00;0,00;2;4;3;1;2;4;1;5;1;4;5;5;4;4;3;1;1;2;;;2;3;4;2;4;1;7;6;1;4;2;1;3;;0,45066
1368;2022-02-15;2;5;6;5;;;;6;;;;;;;;1;H2M;H2M0A9;6;2;3;0;0;0;0;1;5;3;2;1;0;0;0;1;0;2;0;2;0;0;0;0;4;1;1;1;1;1;1;5;5;1;1;1;1;1;1;4;3;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0,10;0,10;12,00;0,70;8,00;0,10;4;3;1;2;2;3;2;4;5;3;4;3;3;5;5;2;1;3;5;;2;4;4;1;5;1;3;4;6;5;2;1;1;Je crois que les gouvernement n'en font pas assez et que les compagnies  n'en font réellement pas assez pour aider et sont les plus grands polueur;1,65971
1370;2022-02-15;1;4;5;4;;;59;;;;;;;;;;L4A;L4A4S5;5;1;5;0;0;0;2;2;5;2;3;4;1;0;0;0;0;3;0;0;0;0;5;0;;;;;;;;5;5;2;3;2;2;2;2;4;5;4;;;;;;;;;;;;;;;;;;;;;;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;3,00;3,00;11,00;12,00;6,50;7,00;3;1;2;4;1;2;4;5;5;3;2;4;4;4;5;5;4;4;;3;1;1;5;1;1;1;3;3;2;3;1;1;4;;0,57720
1371;2022-02-15;1;5;5;4;;;59;;;;;;;;;;M2J;M2J1H4;6;1;2;1;0;0;0;2;5;1;1;1;1;0;0;0;0;2;0;0;0;0;5;0;;;;;;;;6;1;1;1;1;1;3;3;1;1;1;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;0;0;0;1;0;0;1;0;0;0;1;0;0;2,50;1,50;12,00;8,50;8,00;5,50;3;4;2;1;4;4;4;3;3;2;2;4;4;4;4;2;3;2;;;1;1;4;1;2;1;6;6;6;6;1;1;1;single use person has little to gain in this method;1,53030
1372;2022-02-15;2;4;6;5;;;;13;;;;;;;;1;H7P;H7P2M5;3;2;5;2;0;0;1;1;5;1;1;2;0;0;0;0;1;3;0;0;0;4;0;0;;;;;;;;5;4;2;2;2;2;4;4;4;4;5;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;3,00;4,00;10,00;9,10;7,00;6,90;4;3;1;2;1;1;5;5;5;5;5;4;4;5;5;3;4;3;3;;1;1;4;1;5;1;9;3;5;2;1;1;1;;0,53898
1373;2022-02-15;2;5;6;5;;;;13;;;;;;;;1;H7V;H7V3W6;5;2;4;0;0;0;1;1;4;3;2;2;1;0;0;0;0;2;1;0;0;0;0;0;3;3;1;1;1;1;1;6;4;4;4;4;3;4;4;3;1;2;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;2,00;3,00;9,20;10,60;4,10;4,20;4;3;2;1;2;2;3;4;3;3;4;3;4;4;4;3;2;1;;;3;3;4;2;4;1;3;3;6;1;1;1;1;;1,32999
1374;2022-02-17;1;3;2;2;62;;;;;;;;;;;;T6W;T6W2K6;3;2;5;0;0;0;0;2;4;2;2;2;1;0;0;0;0;2;0;0;0;0;5;0;;;;;;;;5;4;2;2;2;3;4;4;3;2;1;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;3,00;3,50;9,50;9,00;6,00;6,50;4;1;3;2;2;2;4;4;3;4;3;3;3;4;4;3;4;3;5;;2;2;4;2;4;1;9;3;1;1;2;1;2;;0,63164
1375;2022-02-15;2;4;6;5;;;;16;;;13;;;;;1;J5R;J5R0E3;4;1;4;0;1;1;1;1;4;3;3;2;1;0;0;0;0;3;0;2;0;0;0;0;4;2;1;2;1;1;1;2;5;4;3;3;1;2;2;6;4;5;;;;;;;;;;;;;;;;;;;;;;1;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;3,25;3,50;10,00;10,50;6,50;7,00;1;3;2;4;1;2;3;5;2;4;4;4;4;5;4;3;1;3;5;;2;1;4;1;5;1;11;4;1;2;1;1;3;Quelques petites erreurs de français (dont un participe passé  és  (au lieu de  ez ) utilisé avec vous) dans la présentation et documents explicatifs.  Sinon, beau sujet de recherche pas trop lourd à répondre,;0,90178
1377;2022-02-15;1;5;3;3;;;;;;;;;;;;;S4V;S4V1G7;6;2;3;0;0;0;1;2;4;3;2;5;1;0;0;1;0;2;1;2;0;0;0;0;4;3;2;1;1;1;1;1;4;4;3;4;2;3;3;3;2;3;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;4,00;4,00;12,00;13,00;9,10;10,00;2;4;3;1;2;2;3;5;4;4;4;5;5;5;5;5;1;3;4;;1;4;1;4;1;1;9;6;6;3;1;1;2;;0,95663
1378;2022-02-15;1;4;5;4;;;53;;;;;;;;;;N5P;N5P0G1;5;1;5;0;0;0;1;2;5;2;2;2;1;0;0;0;0;3;0;0;0;4;0;0;;;;;;;;5;4;3;3;3;3;3;3;3;1;4;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;3,50;3,00;10,00;10,00;7,00;7,00;4;1;2;3;2;2;2;4;3;3;4;5;4;4;4;1;3;2;;;5;4;2;3;3;1;98;7;6;3;1;1;4;for once, try to be neutral in your interpretation of survey results by being unbiased.;0,53489
1379;2022-02-15;1;5;5;4;;;55;;;;;;;;;;P0R;P0R1A0;5;2;4;0;0;0;0;2;4;2;4;99;1;0;0;0;0;2;0;0;0;0;5;0;;;;;;;;5;2;5;4;4;3;5;5;4;3;3;;;;;;;;;;;;;;;;;;;;;;1;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0,80;1,00;4,00;4,00;3,00;4,00;4;3;2;1;2;2;1;4;1;3;4;4;5;5;5;3;3;2;;;1;3;5;1;5;1;1;6;96;5;1;1;4;HAVE YOUR BEST SAFE AND SANITIZED DAY EVER!;1,48128
1380;2022-02-15;1;4;5;4;;;59;;;;;;;;;;L6J;L6J3V1;6;2;6;0;0;0;2;2;6;1;1;2;1;0;0;0;0;3;0;0;0;4;0;0;;;;;;;;5;2;2;2;2;2;2;2;2;2;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;;;;;;;;;;;;1;1;0;0;0;0;0;0;1;0;0;0;0;999,00;999,00;0,00;0,50;999,00;0,20;4;1;3;2;3;4;2;4;2;3;4;3;3;4;4;3;2;4;;3;2;3;5;2;1;1;98;4;6;1;1;1;3;;0,66143
1381;2022-02-15;1;5;5;4;;;59;;;;;;;;;;M4A;M4A1K9;2;2;2;0;0;0;1;2;5;1;1;5;1;0;0;0;0;2;0;0;0;4;0;0;;;;;;;;5;2;4;4;2;4;5;5;4;4;4;;;;;;;;;;;;;;;;;;;;;;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;6,20;5,40;7,90;12,00;11,30;11,50;3;1;2;4;2;4;2;2;3;3;3;3;3;4;4;3;3;1;;;3;3;3;3;4;1;5;5;2;2;4;2;1;;1,32950
